City_ID,City,Lat,Lon,Temp,Humidity,Cloudiness,Wind Speed,Country,Date
235,Loango,-4.6719,11.8312,23.88,85,80,3.69,CG,2023-09-30 21:04:38
236,Itaituba,-4.2761,-55.9836,37.09,47,20,0.41,BR,2023-09-30 21:02:23
237,Lefka,35.1106,32.8506,21.71,72,48,5.45,CY,2023-09-30 21:04:39
238,Agat Village,13.3886,144.6585,26.04,94,0,1.54,GU,2023-09-30 21:04:39
239,Al Qūşīyah,27.4402,30.8184,30.03,31,34,3.63,EG,2023-09-30 21:04:39
240,Tomohon,1.3346,124.8392,19.52,89,68,1.53,ID,2023-09-30 21:04:39
241,Morondava,-20.2833,44.2833,24.81,78,6,3.1,MG,2023-09-30 21:04:39
242,Tuma,55.148,40.5537,13.14,68,28,2.46,RU,2023-09-30 21:04:39
243,Kapuskasing,49.4169,-82.4331,17.0,94,100,2.06,CA,2023-09-30 21:04:02
244,New Norfolk,-42.7826,147.0587,18.73,46,81,4.05,AU,2023-09-30 21:04:39
245,Koné,-21.0595,164.8658,20.41,66,52,2.87,NC,2023-09-30 21:04:39
246,College,64.8569,-147.8028,6.96,51,75,5.14,US,2023-09-30 21:04:39
247,Gijang,35.2442,129.2139,15.85,84,100,1.68,KR,2023-09-30 21:00:08
248,Tibagi,-24.5094,-50.4136,21.57,87,89,0.89,BR,2023-09-30 21:04:40
249,Anzio,41.4853,12.6179,20.23,63,0,1.84,IT,2023-09-30 21:04:40
250,Shiroishi,38.0033,140.6183,19.04,96,100,1.41,JP,2023-09-30 21:01:38
251,Saint Paul Harbor,57.79,-152.4072,8.73,100,100,8.23,US,2023-09-30 21:04:40
252,Fortaleza,-3.7227,-38.5247,28.07,74,40,5.66,BR,2023-09-30 21:00:38
253,Hithadhoo,-0.6,73.0833,27.68,77,60,7.2,MV,2023-09-30 21:01:03
254,Kostomuksha,64.571,30.5767,10.81,96,97,2.81,RU,2023-09-30 21:04:40
255,Champerico,14.3,-91.9167,34.3,68,35,3.63,GT,2023-09-30 21:04:40
256,Estevan,49.1334,-102.9842,22.09,37,0,8.75,CA,2023-09-30 21:01:53
257,West Kelowna,49.8625,-119.5833,14.92,58,100,5.66,CA,2023-09-30 21:04:40
258,Port Saint John's,-31.6229,29.5448,16.91,64,100,9.38,ZA,2023-09-30 21:04:41
259,Iquitos,-3.7481,-73.2472,31.02,66,40,3.09,PE,2023-09-30 21:04:41
260,Surami,42.0243,43.5556,13.92,79,99,2.41,GE,2023-09-30 21:04:41
261,Nguigmi,14.2495,13.1092,30.39,53,39,2.53,NE,2023-09-30 21:04:41
262,Mainit,9.535,125.5231,26.27,87,100,3.17,PH,2023-09-30 21:04:41
263,Nueve de Julio,-35.4444,-60.8831,18.31,27,0,1.79,AR,2023-09-30 21:04:41
264,Mount Darwin,-16.7725,31.5838,22.92,45,35,0.53,ZW,2023-09-30 21:04:41
265,Mount Gambier,-37.8333,140.7667,11.91,73,73,5.63,AU,2023-09-30 21:04:41
266,Udachny,66.4167,112.4,1.36,100,100,1.93,RU,2023-09-30 21:04:41
267,Tongliao,43.6125,122.2653,8.33,57,0,3.69,CN,2023-09-30 21:04:42
268,Nova Viçosa,-17.8919,-39.3719,23.37,77,98,4.69,BR,2023-09-30 21:04:42
269,Santuario,6.1383,-75.2642,25.08,41,20,6.17,CO,2023-09-30 21:04:42
270,Tôlanaro,-25.0319,46.9987,23.04,88,0,4.12,MG,2023-09-30 21:01:25
271,Olonkinbyen,70.9221,-8.7187,0.98,69,97,4.28,SJ,2023-09-30 21:04:42
272,Kiama,-34.6833,150.8667,22.54,54,100,2.24,AU,2023-09-30 21:04:42
273,Malango,-2.9627,119.9001,17.78,98,44,0.81,ID,2023-09-30 21:04:42
274,Karaman Province,37.0833,33.25,13.7,74,5,0.72,TR,2023-09-30 21:04:42
275,Monteagudo,-19.8167,-63.9833,28.23,30,33,4.04,BO,2023-09-30 21:04:42
276,La Ronge,55.1001,-105.2842,9.14,71,100,3.6,CA,2023-09-30 21:04:42
277,Grantsville,40.5999,-112.4644,25.04,20,0,11.32,US,2023-09-30 21:04:43
278,Ogwashi-Uku,6.1782,6.5243,23.22,97,91,1.57,NG,2023-09-30 21:04:43
279,Palikir,6.9248,158.1611,27.8,72,100,2.52,FM,2023-09-30 21:00:46
280,Kuacjok,8.3002,27.9903,22.89,92,100,1.68,SS,2023-09-30 21:04:43
281,Callao,-12.0667,-77.15,22.16,64,75,5.14,PE,2023-09-30 21:01:21
282,Susuman,62.7833,148.1667,-4.23,85,22,1.29,RU,2023-09-30 21:04:43
283,Port Blair,11.6667,92.75,25.02,94,100,1.03,IN,2023-09-30 21:04:43
284,Envira,-7.3,-70.2167,30.99,57,100,1.2,BR,2023-09-30 21:04:43
285,Puerto Peñasco,31.3167,-113.5333,28.03,49,0,11.73,MX,2023-09-30 21:04:43
286,Vadsø,70.0744,29.7487,7.09,87,100,2.06,NO,2023-09-30 21:01:54
287,Uturoa,-16.7333,-151.4333,25.92,80,9,8.89,PF,2023-09-30 21:04:43
288,Kalmunai,7.4167,81.8167,25.7,84,100,6.31,LK,2023-09-30 21:01:42
289,Akot,21.0964,77.0586,24.52,75,67,0.99,IN,2023-09-30 21:04:44
